record_id,doi,year,title,has_local_article_pdf,has_local_article_text,has_local_source,has_verified_local_article_pdf,has_verified_local_article_text,has_verified_local_source,has_local_version_of_record_pdf,article_pdf_count,verified_article_pdf_count,verified_article_text_count,version_of_record_pdf_count,preferred_pdf_path,preferred_pdf_is_version_of_record,article_pdf_paths_json,verified_article_pdf_paths_json,version_of_record_pdf_paths_json,article_text_paths_json,verified_article_text_paths_json,article_artifacts_json,verified_article_artifact_count,invalid_artifact_count,unverified_artifact_count,artifact_issues_json,source_versions_json,pmcid,pmc_status,pmc_media_count,pmc_image_count,pmc_media_paths_json,figures_total,figures_sbol_visual_compatible,figures_sbol_visual_compliant,figures_best_practices,has_compatible_figures,all_compatible_figures_compliant
doi:10.1021/acssynbio.2c00032,10.1021/acssynbio.2c00032,2022,Engineering the Entrance of a Flavonoid Glycosyltransferase Promotes the Glycosylation of Etoposide Aglycone,False,False,False,False,False,False,False,0,0,0,0,,False,[],[],[],[],[],[],0,0,0,[],[],,,0,0,[],3,0,0,0,False,False
doi:10.1021/acssynbio.2c00035,10.1021/acssynbio.2c00035,2022,Catalytically Active Inclusion Bodies─Benchmarking and Application in Flow Chemistry,False,False,False,False,False,False,False,0,0,0,0,,False,[],[],[],[],[],[],0,0,0,[],[],,,0,0,[],7,1,0,0,True,False
doi:10.1021/acssynbio.2c00041,10.1021/acssynbio.2c00041,2022,Combining CRISPR–Cpf1 and Recombineering Facilitates Fast and Efficient Genome Editing in Escherichia coli,False,False,False,False,False,False,False,0,0,0,0,,False,[],[],[],[],[],[],0,0,0,[],[],,,0,0,[],8,3,3,3,True,True
doi:10.1021/acssynbio.2c00055,10.1021/acssynbio.2c00055,2022,Rerouting Fluxes of the Central Carbon Metabolism and Relieving Mechanism-Based Inactivation of l-Aspartate-α-decarboxylase for Fermentative Production of β-Alanine in Escherichia coli,False,False,False,False,False,False,False,0,0,0,0,,False,[],[],[],[],[],[],0,0,0,[],[],,,0,0,[],6,1,1,0,True,True
doi:10.1021/acssynbio.2c00062,10.1021/acssynbio.2c00062,2022,Genome Engineering of the Fast-Growing Mycoplasma feriruminatoris toward a Live Vaccine Chassis,True,True,True,True,True,True,True,1,1,2,1,data/papers/2022/10.1021__acssynbio.2c00062/paper.pdf,True,"[""data/papers/2022/10.1021__acssynbio.2c00062/paper.pdf""]","[""data/papers/2022/10.1021__acssynbio.2c00062/paper.pdf""]","[""data/papers/2022/10.1021__acssynbio.2c00062/paper.pdf""]","[""data/papers/2022/10.1021__acssynbio.2c00062/pmc/PMC9128628.1.txt"", ""data/papers/2022/10.1021__acssynbio.2c00062/pmc/PMC9128628.1.xml""]","[""data/papers/2022/10.1021__acssynbio.2c00062/pmc/PMC9128628.1.txt"", ""data/papers/2022/10.1021__acssynbio.2c00062/pmc/PMC9128628.1.xml""]","[{""path"": ""data/papers/2022/10.1021__acssynbio.2c00062/paper.pdf"", ""source"": ""NIH NLM PubMed Central Article Datasets"", ""version"": ""published_version"", ""hash"": ""edcd43b6dbc23a3d139929b51596ecb6d1d471d15c5e459528e3e60325325885"", ""hash_algorithm"": ""sha256"", ""md5"": ""2c0f1a3979a5ffa19737259ebedd31de"", ""bytes"": 4498012, ""kind"": ""article_pdf"", ""is_version_of_record"": true, ""source_url"": ""s3://pmc-oa-opendata/PMC9128628.1/PMC9128628.1.pdf?md5=2c0f1a3979a5ffa19737259ebedd31de"", ""provenance_path"": ""data/papers/2022/10.1021__acssynbio.2c00062/pmc.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}, {""path"": ""data/papers/2022/10.1021__acssynbio.2c00062/pmc/PMC9128628.1.txt"", ""source"": ""NIH NLM PubMed Central Article Datasets"", ""version"": ""published_version"", ""hash"": ""0e019299cbc3ca471cc60d71f5fc3816f5992c36c4673374da262b94315717b2"", ""hash_algorithm"": ""sha256"", ""md5"": ""f5ea6b34f2dd89fe20636bd5f0aa5586"", ""bytes"": 72244, ""kind"": ""article_text"", ""is_version_of_record"": true, ""source_url"": ""s3://pmc-oa-opendata/PMC9128628.1/PMC9128628.1.txt?md5=f5ea6b34f2dd89fe20636bd5f0aa5586"", ""provenance_path"": ""data/papers/2022/10.1021__acssynbio.2c00062/pmc.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}, {""path"": ""data/papers/2022/10.1021__acssynbio.2c00062/pmc/PMC9128628.1.xml"", ""source"": ""NIH NLM PubMed Central Article Datasets"", ""version"": ""published_version"", ""hash"": ""b3a21a41434630e40de3fe49c5a92fdaa6eb1957e7e8164d4453f76e8058e63c"", ""hash_algorithm"": ""sha256"", ""md5"": ""0c515250dd361b6eb224b20de240504c"", ""bytes"": 169560, ""kind"": ""article_xml"", ""is_version_of_record"": true, ""source_url"": ""s3://pmc-oa-opendata/PMC9128628.1/PMC9128628.1.xml?md5=0c515250dd361b6eb224b20de240504c"", ""provenance_path"": ""data/papers/2022/10.1021__acssynbio.2c00062/pmc.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}]",3,0,0,[],"[""published_version""]",PMC9128628,already_present,10,6,"[""data/papers/2022/10.1021__acssynbio.2c00062/media/sb2c00062_0002.jpg"", ""data/papers/2022/10.1021__acssynbio.2c00062/media/sb2c00062_0003.jpg"", ""data/papers/2022/10.1021__acssynbio.2c00062/media/sb2c00062_0004.jpg"", ""data/papers/2022/10.1021__acssynbio.2c00062/media/sb2c00062_0005.jpg"", ""data/papers/2022/10.1021__acssynbio.2c00062/media/sb2c00062_0006.jpg"", ""data/papers/2022/10.1021__acssynbio.2c00062/media/sb2c00062_0007.jpg"", ""data/papers/2022/10.1021__acssynbio.2c00062/media/sb2c00062_si_001.pdf"", ""data/papers/2022/10.1021__acssynbio.2c00062/media/sb2c00062_si_003.xlsx"", ""data/papers/2022/10.1021__acssynbio.2c00062/media/sb2c00062_si_004.xlsx"", ""data/papers/2022/10.1021__acssynbio.2c00062/media/sb2c00062_si_005.xlsx""]",5,0,0,0,False,False
doi:10.1021/acssynbio.2c00084,10.1021/acssynbio.2c00084,2022,Automated Leak Analysis of Nucleic Acid Circuits,True,False,True,True,False,True,False,1,1,0,0,data/papers/2022/10.1021__acssynbio.2c00084/paper.pdf,False,"[""data/papers/2022/10.1021__acssynbio.2c00084/paper.pdf""]","[""data/papers/2022/10.1021__acssynbio.2c00084/paper.pdf""]",[],[],[],"[{""path"": ""data/papers/2022/10.1021__acssynbio.2c00084/paper.pdf"", ""source"": ""External full text at wrap.warwick.ac.uk"", ""version"": null, ""hash"": ""d7eadda01e2773ff27d1340d74149e74211e953cdd2360fa4259de8b2759a82f"", ""hash_algorithm"": ""sha256"", ""md5"": ""45c68533b038a71872ae8e6752a3b33d"", ""bytes"": 9687040, ""kind"": ""article_pdf"", ""is_version_of_record"": false, ""source_url"": ""https://wrap.warwick.ac.uk/165612/1/WRAP-automated-leak-analysis-of-nucleic-acid-circuits-Eyriay-2022.pdf"", ""provenance_path"": ""data/papers/2022/10.1021__acssynbio.2c00084/metadata.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}]",1,0,0,[],[],,,0,0,[],8,0,0,0,False,False
doi:10.1021/acssynbio.2c00088,10.1021/acssynbio.2c00088,2022,Mutational Studies of the Mersacidin Leader Reveal the Function of Its Unique Two-Step Leader Processing Mechanism,True,True,True,True,True,True,True,1,1,2,1,data/papers/2022/10.1021__acssynbio.2c00088/paper.pdf,True,"[""data/papers/2022/10.1021__acssynbio.2c00088/paper.pdf""]","[""data/papers/2022/10.1021__acssynbio.2c00088/paper.pdf""]","[""data/papers/2022/10.1021__acssynbio.2c00088/paper.pdf""]","[""data/papers/2022/10.1021__acssynbio.2c00088/pmc/PMC9127955.1.txt"", ""data/papers/2022/10.1021__acssynbio.2c00088/pmc/PMC9127955.1.xml""]","[""data/papers/2022/10.1021__acssynbio.2c00088/pmc/PMC9127955.1.txt"", ""data/papers/2022/10.1021__acssynbio.2c00088/pmc/PMC9127955.1.xml""]","[{""path"": ""data/papers/2022/10.1021__acssynbio.2c00088/paper.pdf"", ""source"": ""NIH NLM PubMed Central Article Datasets"", ""version"": ""published_version"", ""hash"": ""1e4ce0cc48ab49b791cd28a14d07bd2726c3db47220877f05900235f6add1a58"", ""hash_algorithm"": ""sha256"", ""md5"": ""b1019f56831b0164662537825df074d0"", ""bytes"": 5314410, ""kind"": ""article_pdf"", ""is_version_of_record"": true, ""source_url"": ""s3://pmc-oa-opendata/PMC9127955.1/PMC9127955.1.pdf?md5=b1019f56831b0164662537825df074d0"", ""provenance_path"": ""data/papers/2022/10.1021__acssynbio.2c00088/pmc.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}, {""path"": ""data/papers/2022/10.1021__acssynbio.2c00088/pmc/PMC9127955.1.txt"", ""source"": ""NIH NLM PubMed Central Article Datasets"", ""version"": ""published_version"", ""hash"": ""634eeaebb2048d966c268b51f6eb3ec901168a9196d47c0b1ddf9d0e588eab16"", ""hash_algorithm"": ""sha256"", ""md5"": ""57675e0503092bea231762bfec022795"", ""bytes"": 49049, ""kind"": ""article_text"", ""is_version_of_record"": true, ""source_url"": ""s3://pmc-oa-opendata/PMC9127955.1/PMC9127955.1.txt?md5=57675e0503092bea231762bfec022795"", ""provenance_path"": ""data/papers/2022/10.1021__acssynbio.2c00088/pmc.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}, {""path"": ""data/papers/2022/10.1021__acssynbio.2c00088/pmc/PMC9127955.1.xml"", ""source"": ""NIH NLM PubMed Central Article Datasets"", ""version"": ""published_version"", ""hash"": ""563bd4b8a92472ead4e32f2ed39a63f1f7f0ff8f17ca5b2a701a1f8f3e168015"", ""hash_algorithm"": ""sha256"", ""md5"": ""b62090472410b48912cd8ce3f9f01fc1"", ""bytes"": 103814, ""kind"": ""article_xml"", ""is_version_of_record"": true, ""source_url"": ""s3://pmc-oa-opendata/PMC9127955.1/PMC9127955.1.xml?md5=b62090472410b48912cd8ce3f9f01fc1"", ""provenance_path"": ""data/papers/2022/10.1021__acssynbio.2c00088/pmc.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}]",3,0,0,[],"[""published_version""]",PMC9127955,already_present,10,9,"[""data/papers/2022/10.1021__acssynbio.2c00088/media/sb2c00088_0002.jpg"", ""data/papers/2022/10.1021__acssynbio.2c00088/media/sb2c00088_0003.jpg"", ""data/papers/2022/10.1021__acssynbio.2c00088/media/sb2c00088_0004.jpg"", ""data/papers/2022/10.1021__acssynbio.2c00088/media/sb2c00088_0005.jpg"", ""data/papers/2022/10.1021__acssynbio.2c00088/media/sb2c00088_0006.jpg"", ""data/papers/2022/10.1021__acssynbio.2c00088/media/sb2c00088_0007.jpg"", ""data/papers/2022/10.1021__acssynbio.2c00088/media/sb2c00088_0008.jpg"", ""data/papers/2022/10.1021__acssynbio.2c00088/media/sb2c00088_0009.jpg"", ""data/papers/2022/10.1021__acssynbio.2c00088/media/sb2c00088_0010.jpg"", ""data/papers/2022/10.1021__acssynbio.2c00088/media/sb2c00088_si_001.pdf""]",7,0,0,0,False,False
doi:10.1021/acssynbio.2c00112,10.1021/acssynbio.2c00112,2022,CRISPR-Cas Assisted Shotgun Mutagenesis Method for Evolutionary Genome Engineering,False,False,False,False,False,False,False,0,0,0,0,,False,[],[],[],[],[],[],0,0,0,[],[],,,0,0,[],5,3,2,2,True,False
doi:10.1021/acssynbio.2c00136,10.1021/acssynbio.2c00136,2022,“Multiagent” Screening Improves Directed Enzyme Evolution by Identifying Epistatic Mutations,False,False,False,False,False,False,False,0,0,0,0,,False,[],[],[],[],[],[],0,0,0,[],[],,,0,0,[],6,0,0,0,False,False
doi:10.1021/acssynbio.1c00603,10.1021/acssynbio.1c00603,2022,LOICA: Integrating Models with Data for Genetic Network Design Automation,True,True,True,True,True,True,True,1,1,2,1,data/papers/2022/10.1021__acssynbio.1c00603/paper.pdf,True,"[""data/papers/2022/10.1021__acssynbio.1c00603/paper.pdf""]","[""data/papers/2022/10.1021__acssynbio.1c00603/paper.pdf""]","[""data/papers/2022/10.1021__acssynbio.1c00603/paper.pdf""]","[""data/papers/2022/10.1021__acssynbio.1c00603/pmc/PMC9127962.1.txt"", ""data/papers/2022/10.1021__acssynbio.1c00603/pmc/PMC9127962.1.xml""]","[""data/papers/2022/10.1021__acssynbio.1c00603/pmc/PMC9127962.1.txt"", ""data/papers/2022/10.1021__acssynbio.1c00603/pmc/PMC9127962.1.xml""]","[{""path"": ""data/papers/2022/10.1021__acssynbio.1c00603/paper.pdf"", ""source"": ""NIH NLM PubMed Central Article Datasets"", ""version"": ""published_version"", ""hash"": ""5c3d47f23e54fe5672eb4457bfde31be1e64a3f095840aaed5ddc47449ea2242"", ""hash_algorithm"": ""sha256"", ""md5"": ""73812f192e1b951715943ecc6db0f1aa"", ""bytes"": 1821420, ""kind"": ""article_pdf"", ""is_version_of_record"": true, ""source_url"": ""s3://pmc-oa-opendata/PMC9127962.1/PMC9127962.1.pdf?md5=73812f192e1b951715943ecc6db0f1aa"", ""provenance_path"": ""data/papers/2022/10.1021__acssynbio.1c00603/pmc.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}, {""path"": ""data/papers/2022/10.1021__acssynbio.1c00603/pmc/PMC9127962.1.txt"", ""source"": ""NIH NLM PubMed Central Article Datasets"", ""version"": ""published_version"", ""hash"": ""0d6d095ca01ddb00f22fd217d34ea32382eccae3a1887cf110ffee845d75051a"", ""hash_algorithm"": ""sha256"", ""md5"": ""def6ce243efa00fa89dadcd2bf7e16d2"", ""bytes"": 33017, ""kind"": ""article_text"", ""is_version_of_record"": true, ""source_url"": ""s3://pmc-oa-opendata/PMC9127962.1/PMC9127962.1.txt?md5=def6ce243efa00fa89dadcd2bf7e16d2"", ""provenance_path"": ""data/papers/2022/10.1021__acssynbio.1c00603/pmc.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}, {""path"": ""data/papers/2022/10.1021__acssynbio.1c00603/pmc/PMC9127962.1.xml"", ""source"": ""NIH NLM PubMed Central Article Datasets"", ""version"": ""published_version"", ""hash"": ""636da539371fbf108f8489e58b6aa7e299a913aa3b989ffccfb846f3f5be69b3"", ""hash_algorithm"": ""sha256"", ""md5"": ""e122c731c76b6864bf8c33ee09955308"", ""bytes"": 72570, ""kind"": ""article_xml"", ""is_version_of_record"": true, ""source_url"": ""s3://pmc-oa-opendata/PMC9127962.1/PMC9127962.1.xml?md5=e122c731c76b6864bf8c33ee09955308"", ""provenance_path"": ""data/papers/2022/10.1021__acssynbio.1c00603/pmc.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}]",3,0,0,[],"[""published_version""]",PMC9127962,already_present,8,8,"[""data/papers/2022/10.1021__acssynbio.1c00603/media/sb1c00603_0001.jpg"", ""data/papers/2022/10.1021__acssynbio.1c00603/media/sb1c00603_0002.jpg"", ""data/papers/2022/10.1021__acssynbio.1c00603/media/sb1c00603_0003.jpg"", ""data/papers/2022/10.1021__acssynbio.1c00603/media/sb1c00603_0004.jpg"", ""data/papers/2022/10.1021__acssynbio.1c00603/media/sb1c00603_m001.jpg"", ""data/papers/2022/10.1021__acssynbio.1c00603/media/sb1c00603_m002.jpg"", ""data/papers/2022/10.1021__acssynbio.1c00603/media/sb1c00603_m003.jpg"", ""data/papers/2022/10.1021__acssynbio.1c00603/media/sb1c00603_m004.jpg""]",3,2,2,2,True,True
doi:10.1021/acssynbio.1c00622,10.1021/acssynbio.1c00622,2022,Transcription-Associated Fluorescence-Activated Droplet Sorting for Di-rhamnolipid Hyperproducers,False,False,False,False,False,False,False,0,0,0,0,,False,[],[],[],[],[],[],0,0,0,[],[],,,0,0,[],5,1,1,1,True,True
doi:10.1021/acssynbio.2c00017,10.1021/acssynbio.2c00017,2022,Temporal Expression of Transcription FactorID2Improves Natural Killer Cell Differentiation from Human Pluripotent Stem Cells,True,True,True,False,True,True,False,1,0,2,0,,False,"[""data/papers/2022/10.1021__acssynbio.2c00017/versions/pmc_author_manuscript/paper__bbc059499bb4.pdf""]",[],[],"[""data/papers/2022/10.1021__acssynbio.2c00017/pmc/PMC9673365.1.txt"", ""data/papers/2022/10.1021__acssynbio.2c00017/pmc/PMC9673365.1.xml""]","[""data/papers/2022/10.1021__acssynbio.2c00017/pmc/PMC9673365.1.txt"", ""data/papers/2022/10.1021__acssynbio.2c00017/pmc/PMC9673365.1.xml""]","[{""path"": ""data/papers/2022/10.1021__acssynbio.2c00017/pmc/PMC9673365.1.txt"", ""source"": ""NIH NLM PubMed Central Article Datasets"", ""version"": ""author_manuscript"", ""hash"": ""413eeddc9e569c7932289c4813a9cbe63e500c09aad25b20c4852901f692c67d"", ""hash_algorithm"": ""sha256"", ""md5"": ""6fb485cab0f1979fa3a4fa663b1e52b3"", ""bytes"": 39181, ""kind"": ""article_text"", ""is_version_of_record"": false, ""source_url"": ""s3://pmc-oa-opendata/PMC9673365.1/PMC9673365.1.txt?md5=6fb485cab0f1979fa3a4fa663b1e52b3"", ""provenance_path"": ""data/papers/2022/10.1021__acssynbio.2c00017/pmc.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}, {""path"": ""data/papers/2022/10.1021__acssynbio.2c00017/pmc/PMC9673365.1.xml"", ""source"": ""NIH NLM PubMed Central Article Datasets"", ""version"": ""author_manuscript"", ""hash"": ""091ed195e34304ad78c0936847b6a43e38ac99de0cfa6790e60d843bb2feaab6"", ""hash_algorithm"": ""sha256"", ""md5"": ""6e44c2dde77588d3f82f6cc9bc947b9d"", ""bytes"": 88722, ""kind"": ""article_xml"", ""is_version_of_record"": false, ""source_url"": ""s3://pmc-oa-opendata/PMC9673365.1/PMC9673365.1.xml?md5=6e44c2dde77588d3f82f6cc9bc947b9d"", ""provenance_path"": ""data/papers/2022/10.1021__acssynbio.2c00017/pmc.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}, {""path"": ""data/papers/2022/10.1021__acssynbio.2c00017/versions/pmc_author_manuscript/paper__bbc059499bb4.pdf"", ""source"": ""NIH NLM PubMed Central public article page"", ""version"": ""author_manuscript"", ""hash"": ""bbc059499bb4392020f130bcee2c970380e581aaf1515a419f409b9aad982468"", ""hash_algorithm"": ""sha256"", ""md5"": ""2266c6aec6058fed6106a9878f8fc661"", ""bytes"": 1334838, ""kind"": ""article_pdf"", ""is_version_of_record"": false, ""source_url"": ""https://pmc.ncbi.nlm.nih.gov/articles/PMC9673365/pdf/nihms-1849675.pdf"", ""provenance_path"": ""data/papers/2022/10.1021__acssynbio.2c00017/versions/pmc_author_manuscript/metadata__bbc059499bb4.json"", ""verification_status"": ""unverified"", ""verification_errors"": [""The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.""], ""local_file_present"": true}]",2,0,1,"[{""path"": ""data/papers/2022/10.1021__acssynbio.2c00017/versions/pmc_author_manuscript/paper__bbc059499bb4.pdf"", ""kind"": ""article_pdf"", ""verification_status"": ""unverified"", ""verification_errors"": [""The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.""], ""provenance_path"": ""data/papers/2022/10.1021__acssynbio.2c00017/versions/pmc_author_manuscript/metadata__bbc059499bb4.json""}]","[""author_manuscript""]",PMC9673365,author_manuscript_text_already_present,0,0,[],4,1,1,0,True,True
doi:10.1021/acssynbio.2c00061,10.1021/acssynbio.2c00061,2022,Characterization of ColE1 Production for Robust tolC Plate Dual-Selection in E. coli,True,True,True,True,True,True,True,1,1,2,1,data/papers/2022/10.1021__acssynbio.2c00061/paper.pdf,True,"[""data/papers/2022/10.1021__acssynbio.2c00061/paper.pdf""]","[""data/papers/2022/10.1021__acssynbio.2c00061/paper.pdf""]","[""data/papers/2022/10.1021__acssynbio.2c00061/paper.pdf""]","[""data/papers/2022/10.1021__acssynbio.2c00061/pmc/PMC9208019.1.txt"", ""data/papers/2022/10.1021__acssynbio.2c00061/pmc/PMC9208019.1.xml""]","[""data/papers/2022/10.1021__acssynbio.2c00061/pmc/PMC9208019.1.txt"", ""data/papers/2022/10.1021__acssynbio.2c00061/pmc/PMC9208019.1.xml""]","[{""path"": ""data/papers/2022/10.1021__acssynbio.2c00061/paper.pdf"", ""source"": ""NIH NLM PubMed Central Article Datasets"", ""version"": ""published_version"", ""hash"": ""bd65482fe477cb70eab55bad244c16c99939e723e77c83874f5bc1c6da76970d"", ""hash_algorithm"": ""sha256"", ""md5"": ""948aa2fb9f48b3652437f2178e6fa553"", ""bytes"": 2453363, ""kind"": ""article_pdf"", ""is_version_of_record"": true, ""source_url"": ""s3://pmc-oa-opendata/PMC9208019.1/PMC9208019.1.pdf?md5=948aa2fb9f48b3652437f2178e6fa553"", ""provenance_path"": ""data/papers/2022/10.1021__acssynbio.2c00061/pmc.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}, {""path"": ""data/papers/2022/10.1021__acssynbio.2c00061/pmc/PMC9208019.1.txt"", ""source"": ""NIH NLM PubMed Central Article Datasets"", ""version"": ""published_version"", ""hash"": ""922589c9054141e68285b20a23c5d868f2272b9b1f689f2ce532eb37dfb73ae2"", ""hash_algorithm"": ""sha256"", ""md5"": ""a25fbb0658919fc693fbaf84c276af9c"", ""bytes"": 36656, ""kind"": ""article_text"", ""is_version_of_record"": true, ""source_url"": ""s3://pmc-oa-opendata/PMC9208019.1/PMC9208019.1.txt?md5=a25fbb0658919fc693fbaf84c276af9c"", ""provenance_path"": ""data/papers/2022/10.1021__acssynbio.2c00061/pmc.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}, {""path"": ""data/papers/2022/10.1021__acssynbio.2c00061/pmc/PMC9208019.1.xml"", ""source"": ""NIH NLM PubMed Central Article Datasets"", ""version"": ""published_version"", ""hash"": ""c84a90cb210231e545bbff657f66f98c7a720346fd4b5e4ced925b2a636beb7f"", ""hash_algorithm"": ""sha256"", ""md5"": ""b8464d43a48a6c25a9c4cfbbcec904cb"", ""bytes"": 76780, ""kind"": ""article_xml"", ""is_version_of_record"": true, ""source_url"": ""s3://pmc-oa-opendata/PMC9208019.1/PMC9208019.1.xml?md5=b8464d43a48a6c25a9c4cfbbcec904cb"", ""provenance_path"": ""data/papers/2022/10.1021__acssynbio.2c00061/pmc.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}]",3,0,0,[],"[""published_version""]",PMC9208019,already_present,6,4,"[""data/papers/2022/10.1021__acssynbio.2c00061/media/sb2c00061_0001.jpg"", ""data/papers/2022/10.1021__acssynbio.2c00061/media/sb2c00061_0002.jpg"", ""data/papers/2022/10.1021__acssynbio.2c00061/media/sb2c00061_0003.jpg"", ""data/papers/2022/10.1021__acssynbio.2c00061/media/sb2c00061_0004.jpg"", ""data/papers/2022/10.1021__acssynbio.2c00061/media/sb2c00061_si_001.pdf"", ""data/papers/2022/10.1021__acssynbio.2c00061/media/sb2c00061_si_002.zip""]",3,1,1,0,True,True
doi:10.1021/acssynbio.2c00119,10.1021/acssynbio.2c00119,2022,Experimental and Analytical Approaches for Improving the Resolution of Randomly Barcoded Transposon Insertion Sequencing (RB-TnSeq) Studies,True,True,True,True,True,True,True,1,1,2,1,data/papers/2022/10.1021__acssynbio.2c00119/paper.pdf,True,"[""data/papers/2022/10.1021__acssynbio.2c00119/paper.pdf""]","[""data/papers/2022/10.1021__acssynbio.2c00119/paper.pdf""]","[""data/papers/2022/10.1021__acssynbio.2c00119/paper.pdf""]","[""data/papers/2022/10.1021__acssynbio.2c00119/pmc/PMC9208016.1.txt"", ""data/papers/2022/10.1021__acssynbio.2c00119/pmc/PMC9208016.1.xml""]","[""data/papers/2022/10.1021__acssynbio.2c00119/pmc/PMC9208016.1.txt"", ""data/papers/2022/10.1021__acssynbio.2c00119/pmc/PMC9208016.1.xml""]","[{""path"": ""data/papers/2022/10.1021__acssynbio.2c00119/paper.pdf"", ""source"": ""NIH NLM PubMed Central Article Datasets"", ""version"": ""published_version"", ""hash"": ""be7241feae69779a237118a7c50bf30a265688bb4e7a9fbbe3d3215d5a2883a1"", ""hash_algorithm"": ""sha256"", ""md5"": ""7553fa91c422e9965db1b5d1575f56e1"", ""bytes"": 2321082, ""kind"": ""article_pdf"", ""is_version_of_record"": true, ""source_url"": ""s3://pmc-oa-opendata/PMC9208016.1/PMC9208016.1.pdf?md5=7553fa91c422e9965db1b5d1575f56e1"", ""provenance_path"": ""data/papers/2022/10.1021__acssynbio.2c00119/pmc.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}, {""path"": ""data/papers/2022/10.1021__acssynbio.2c00119/pmc/PMC9208016.1.txt"", ""source"": ""NIH NLM PubMed Central Article Datasets"", ""version"": ""published_version"", ""hash"": ""a4e9b768c61995ce7e4fbba598062722c1d6266eb8ef6b34ccf6aaac164611b0"", ""hash_algorithm"": ""sha256"", ""md5"": ""99f812f8d022b2579620d2d09b7095a8"", ""bytes"": 40047, ""kind"": ""article_text"", ""is_version_of_record"": true, ""source_url"": ""s3://pmc-oa-opendata/PMC9208016.1/PMC9208016.1.txt?md5=99f812f8d022b2579620d2d09b7095a8"", ""provenance_path"": ""data/papers/2022/10.1021__acssynbio.2c00119/pmc.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}, {""path"": ""data/papers/2022/10.1021__acssynbio.2c00119/pmc/PMC9208016.1.xml"", ""source"": ""NIH NLM PubMed Central Article Datasets"", ""version"": ""published_version"", ""hash"": ""f3a2964f49ac31caa4195fd69cc245221a6eecb939cb14fac0b41e40b8f9db5a"", ""hash_algorithm"": ""sha256"", ""md5"": ""cc72eac03236c2514d698014f5e33eaa"", ""bytes"": 89009, ""kind"": ""article_xml"", ""is_version_of_record"": true, ""source_url"": ""s3://pmc-oa-opendata/PMC9208016.1/PMC9208016.1.xml?md5=cc72eac03236c2514d698014f5e33eaa"", ""provenance_path"": ""data/papers/2022/10.1021__acssynbio.2c00119/pmc.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}]",3,0,0,[],"[""published_version""]",PMC9208016,already_present,5,3,"[""data/papers/2022/10.1021__acssynbio.2c00119/media/sb2c00119_0001.jpg"", ""data/papers/2022/10.1021__acssynbio.2c00119/media/sb2c00119_0002.jpg"", ""data/papers/2022/10.1021__acssynbio.2c00119/media/sb2c00119_0003.jpg"", ""data/papers/2022/10.1021__acssynbio.2c00119/media/sb2c00119_si_001.xlsx"", ""data/papers/2022/10.1021__acssynbio.2c00119/media/sb2c00119_si_002.pdf""]",2,0,0,0,False,False
doi:10.1021/acssynbio.2c00176,10.1021/acssynbio.2c00176,2022,Cell-Free Mutant Analysis Combined with Structure Prediction of a Lasso Peptide Biosynthetic Protease B2,False,False,False,False,False,False,False,0,0,0,0,,False,[],[],[],[],[],[],0,0,0,[],[],,,0,0,[],4,1,1,1,True,True
doi:10.1021/acssynbio.1c00397,10.1021/acssynbio.1c00397,2022,Generation of Allogeneic CAR T Cells through Specific Degradation of the T Cell Antigen Receptor by E3 Ubiquitin Ligase Fusion Proteins,False,False,False,False,False,False,False,0,0,0,0,,False,[],[],[],[],[],[],0,0,0,[],[],,,0,0,[],7,0,0,0,False,False
