record_id,doi,year,title,status,pmcid,versioned_pmcid,pmc_version,pmid,is_pmc_openaccess,is_manuscript,is_retracted,source_version,license_code,package_metadata_url,package_metadata_sha256,pdf_available,xml_available,text_available,media_available_count,image_media_available_count,artifact_downloaded_count,artifact_already_present_count,artifact_failed_count,pdf_local_path,xml_local_path,text_local_path,media_local_paths_json,artifact_checksums_json,xml_url,text_url,limitation,errors_json,manifest_path,retrieved_at
doi:10.1021/acssynbio.9b00396,10.1021/acssynbio.9b00396,2020,Highly Efficient Biosynthesis of Hypoxanthine in Escherichia coli and Transcriptome-Based Analysis of the Purine Metabolism,not_in_pmc,,,,,,,,,,,,,,,,,,,,,,,[],[],,,,"[""Identifier not found in PMC""]",,
doi:10.1021/acssynbio.9b00397,10.1021/acssynbio.9b00397,2020,MAPPS: A Web-Based Tool for Metabolic Pathway Prediction and Network Analysis in the Postgenomic Era,not_in_pmc,,,,,,,,,,,,,,,,,,,,,,,[],[],,,,"[""Identifier not found in PMC""]",,
doi:10.1021/acssynbio.9b00398,10.1021/acssynbio.9b00398,2020,Programming the Sequential Release of DNA,not_in_pmc,,,,,,,,,,,,,,,,,,,,,,,[],[],,,,"[""Identifier not found in PMC""]",,
doi:10.1021/acssynbio.9b00399,10.1021/acssynbio.9b00399,2020,Synthetic Derivatives of (+)-epi-α-Bisabolol Are Formed by Mammalian Cytochromes P450 Expressed in a Yeast Reconstituted Pathway,not_in_pmc,,,,,,,,,,,,,,,,,,,,,,,[],[],,,,"[""Identifier not found in PMC""]",,
doi:10.1021/acssynbio.9b00400,10.1021/acssynbio.9b00400,2020,Linking Engineered Cells to Their Digital Twins: A Version Control System for Strain Engineering,not_in_pmc,,,,,,,,,,,,,,,,,,,,,,,[],[],,,,"[""Identifier not found in PMC""]",,
doi:10.1021/acssynbio.9b00402,10.1021/acssynbio.9b00402,2020,Adenosine Triphosphate and Carbon Efficient Route to Second Generation Biofuel Isopentanol,not_in_pmc,,,,,,,,,,,,,,,,,,,,,,,[],[],,,,"[""Identifier not found in PMC""]",,
doi:10.1021/acssynbio.9b00404,10.1021/acssynbio.9b00404,2020,Engineered Living Materials Based on Adhesin-Mediated Trapping of Programmable Cells,already_present,PMC7091533,PMC7091533.1,1,32105449,True,False,False,published_version,,https://pmc-oa-opendata.s3.amazonaws.com/metadata/PMC7091533.1.json,0132b020df48bc7aedf492e230bebf7716025c6b06f6255b0e9227f68429120b,True,True,True,6,5,0,9,0,data/papers/2020/10.1021__acssynbio.9b00404/paper.pdf,data/papers/2020/10.1021__acssynbio.9b00404/pmc/PMC7091533.1.xml,data/papers/2020/10.1021__acssynbio.9b00404/pmc/PMC7091533.1.txt,"[""data/papers/2020/10.1021__acssynbio.9b00404/media/sb9b00404_0001.jpg"", ""data/papers/2020/10.1021__acssynbio.9b00404/media/sb9b00404_0002.jpg"", ""data/papers/2020/10.1021__acssynbio.9b00404/media/sb9b00404_0003.jpg"", ""data/papers/2020/10.1021__acssynbio.9b00404/media/sb9b00404_0004.jpg"", ""data/papers/2020/10.1021__acssynbio.9b00404/media/sb9b00404_0005.jpg"", ""data/papers/2020/10.1021__acssynbio.9b00404/media/sb9b00404_si_001.pdf""]","[{""local_path"": ""data/papers/2020/10.1021__acssynbio.9b00404/paper.pdf"", ""md5"": ""0e7aa4b691097e45b4550ec103dce544"", ""sha256"": ""59a3f2bb728c759dae87c55eb1f0d5e8a8c14fcf5018038a993713b5a85c9ed5""}, {""local_path"": ""data/papers/2020/10.1021__acssynbio.9b00404/pmc/PMC7091533.1.xml"", ""md5"": ""2258a229ac6d64f4a3565e7bb521253f"", ""sha256"": ""45265bd17d1e4151300c236ce64c768eb04ec5dfa462c799132bf5f00704c70e""}, {""local_path"": ""data/papers/2020/10.1021__acssynbio.9b00404/pmc/PMC7091533.1.txt"", ""md5"": ""cdbd840efd5b2a73773bda304dd9420e"", ""sha256"": ""eae619259bfe1a9bc5eb9d74d81de0e4bc67a82c30fe4ba1f4805dba02f4e97d""}, {""local_path"": ""data/papers/2020/10.1021__acssynbio.9b00404/media/sb9b00404_0001.jpg"", ""md5"": ""ee4c7ab4c6fdfadb1868a2da931b634e"", ""sha256"": ""7c342569dd98532b207521d6aa94397e696b7df1f4c8893cb9fb1564b5ee7549""}, {""local_path"": ""data/papers/2020/10.1021__acssynbio.9b00404/media/sb9b00404_0002.jpg"", ""md5"": ""5699741d54618a814dea6bbac2159781"", ""sha256"": ""2a2c05b19fc544c06d43ae132e55a120d99096585c024bf742249c2e99d6f07c""}, {""local_path"": ""data/papers/2020/10.1021__acssynbio.9b00404/media/sb9b00404_0003.jpg"", ""md5"": ""8711cb93b6352d580c2170b5d5b5cd98"", ""sha256"": ""a4576f6e3403a521d9d0ec57bb087045179c4b8a9cec8b5b8ef47c77999f3790""}, {""local_path"": ""data/papers/2020/10.1021__acssynbio.9b00404/media/sb9b00404_0004.jpg"", ""md5"": ""a4a75f67dbd57ca0302f57f60b295016"", ""sha256"": ""0dea6ed612d4ca660c01df894cf56cc6fef6a14d6b40ed432a33a157c74a8614""}, {""local_path"": ""data/papers/2020/10.1021__acssynbio.9b00404/media/sb9b00404_0005.jpg"", ""md5"": ""eecc3fb0b732047086675896ed9d7282"", ""sha256"": ""397366bf917516012bf396eaa5b7394ec1b0a44b9a1a2da4a0ff417fdb6286f0""}, {""local_path"": ""data/papers/2020/10.1021__acssynbio.9b00404/media/sb9b00404_si_001.pdf"", ""md5"": ""39bebcfb28a78722177bebf723fcef93"", ""sha256"": ""083b705535d5f66f570bba11ed3d7ec6b7b2785bce2587a484988a0107079751""}]",s3://pmc-oa-opendata/PMC7091533.1/PMC7091533.1.xml?md5=2258a229ac6d64f4a3565e7bb521253f,s3://pmc-oa-opendata/PMC7091533.1/PMC7091533.1.txt?md5=cdbd840efd5b2a73773bda304dd9420e,,[],data/papers/2020/10.1021__acssynbio.9b00404/pmc.json,2026-09-03T03:41:40+00:00
doi:10.1021/acssynbio.9b00405,10.1021/acssynbio.9b00405,2020,Constructing Microbial Hosts for the Production of Benzoheterocyclic Derivatives,not_in_pmc,,,,,,,,,,,,,,,,,,,,,,,[],[],,,,"[""Identifier not found in PMC""]",,
doi:10.1021/acssynbio.9b00407,10.1021/acssynbio.9b00407,2020,Designed Protein Cages as Scaffolds for Building Multienzyme Materials,not_in_pmc,,,,,,,,,,,,,,,,,,,,,,,[],[],,,,"[""Identifier not found in PMC""]",,
doi:10.1021/acssynbio.9b00410,10.1021/acssynbio.9b00410,2020,A Small-Molecule-Responsive Riboswitch Enables Conditional Induction of Viral Vector-Mediated Gene Expression in Mice,not_in_pmc,,,,,,,,,,,,,,,,,,,,,,,[],[],,,,"[""Identifier not found in PMC""]",,
doi:10.1021/acssynbio.9b00411,10.1021/acssynbio.9b00411,2020,Saturation Mutagenesis Genome Engineering of Infective ΦX174 Bacteriophage via Unamplified Oligo Pools and Golden Gate Assembly,author_manuscript_text_already_present,PMC7055157,PMC7055157.1,1,31825605,False,True,False,author_manuscript,TDM,https://pmc-oa-opendata.s3.amazonaws.com/metadata/PMC7055157.1.json,c64eb7394b0656f126823251dc66eaae02462cd5bb2611ddb61204d734556640,False,True,True,0,0,0,2,0,,data/papers/2020/10.1021__acssynbio.9b00411/pmc/PMC7055157.1.xml,data/papers/2020/10.1021__acssynbio.9b00411/pmc/PMC7055157.1.txt,[],"[{""local_path"": ""data/papers/2020/10.1021__acssynbio.9b00411/pmc/PMC7055157.1.xml"", ""md5"": ""170c24d708d4ba38dbf94c71c237704e"", ""sha256"": ""04bce5dd1f0fbd7b34d58cff48869dd6a24d24f92b513f4bae5ee0ff3827ed74""}, {""local_path"": ""data/papers/2020/10.1021__acssynbio.9b00411/pmc/PMC7055157.1.txt"", ""md5"": ""4018e47737f2f191fd95667f58fe29f5"", ""sha256"": ""65f9870c11b33e4526325cef468b0a0b4ff584d2bf6091804234e8dd0b68090c""}]",s3://pmc-oa-opendata/PMC7055157.1/PMC7055157.1.xml?md5=170c24d708d4ba38dbf94c71c237704e,s3://pmc-oa-opendata/PMC7055157.1/PMC7055157.1.txt?md5=4018e47737f2f191fd95667f58fe29f5,"PMC does not distribute PDF, media, or supplementary files for this non-open author manuscript; the available XML and plain text were acquired instead.",[],data/papers/2020/10.1021__acssynbio.9b00411/pmc.json,2026-09-03T03:41:40+00:00
doi:10.1021/acssynbio.9b00415,10.1021/acssynbio.9b00415,2020,Engineering a DNAzyme-Based Operon System for the Production of DNA Nanoscaffolds in Living Bacteria,not_in_pmc,,,,,,,,,,,,,,,,,,,,,,,[],[],,,,"[""Identifier not found in PMC""]",,
doi:10.1021/acssynbio.9b00416,10.1021/acssynbio.9b00416,2020,Genetic Encoding of Targeted Magnetic Resonance Imaging Contrast Agents for Tumor Imaging,author_manuscript_text_already_present,PMC7934227,PMC7934227.1,1,31922737,False,True,False,author_manuscript,TDM,https://pmc-oa-opendata.s3.amazonaws.com/metadata/PMC7934227.1.json,c56f01fde2d1b0b9ed143af99cbb3c44b690be2d74c41865ab60d5509894d3ff,False,True,True,0,0,0,2,0,,data/papers/2020/10.1021__acssynbio.9b00416/pmc/PMC7934227.1.xml,data/papers/2020/10.1021__acssynbio.9b00416/pmc/PMC7934227.1.txt,[],"[{""local_path"": ""data/papers/2020/10.1021__acssynbio.9b00416/pmc/PMC7934227.1.xml"", ""md5"": ""ba28288a0e47ed6ff72bbf1b0f1d16d5"", ""sha256"": ""d0fb70d089745d03cacdfe5faac0af1eb1bcc3bf970d7f99ea5412533cda4732""}, {""local_path"": ""data/papers/2020/10.1021__acssynbio.9b00416/pmc/PMC7934227.1.txt"", ""md5"": ""fd2179fd1da189f2548aef2ef94c0d25"", ""sha256"": ""abb10284cab78cb8d7f4847fb038f9886a94b87262f215902d579c9cad55820c""}]",s3://pmc-oa-opendata/PMC7934227.1/PMC7934227.1.xml?md5=ba28288a0e47ed6ff72bbf1b0f1d16d5,s3://pmc-oa-opendata/PMC7934227.1/PMC7934227.1.txt?md5=fd2179fd1da189f2548aef2ef94c0d25,"PMC does not distribute PDF, media, or supplementary files for this non-open author manuscript; the available XML and plain text were acquired instead.",[],data/papers/2020/10.1021__acssynbio.9b00416/pmc.json,2026-09-03T03:41:40+00:00
doi:10.1021/acssynbio.9b00417,10.1021/acssynbio.9b00417,2020,Tunable Repression of Key Photosynthetic Processes Using Cas12a CRISPR Interference in the Fast-Growing Cyanobacterium Synechococcus sp. UTEX 2973,not_in_pmc,,,,,,,,,,,,,,,,,,,,,,,[],[],,,,"[""Identifier not found in PMC""]",,
doi:10.1021/acssynbio.9b00419,10.1021/acssynbio.9b00419,2020,In Vitro Selection of Peptides and Proteins—Advantages of mRNA Display,author_manuscript_text_already_present,PMC8203280,PMC8203280.1,1,31891492,False,True,False,author_manuscript,TDM,https://pmc-oa-opendata.s3.amazonaws.com/metadata/PMC8203280.1.json,e0e62ec183adb8502b9ca7f26a0a47df022759f3799aa8b4489bc406f3c3b702,False,True,True,0,0,0,2,0,,data/papers/2020/10.1021__acssynbio.9b00419/pmc/PMC8203280.1.xml,data/papers/2020/10.1021__acssynbio.9b00419/pmc/PMC8203280.1.txt,[],"[{""local_path"": ""data/papers/2020/10.1021__acssynbio.9b00419/pmc/PMC8203280.1.xml"", ""md5"": ""062a808bc6e7cd91db826c79758e0419"", ""sha256"": ""6cc805b6340b5038ab331cbb90faef234507ec0effa8c829b13cc2aa2634e737""}, {""local_path"": ""data/papers/2020/10.1021__acssynbio.9b00419/pmc/PMC8203280.1.txt"", ""md5"": ""5693d7f58b304d0029b2350bef13e370"", ""sha256"": ""52b09de516bdf05abd7ca1dc6a6eca79d9754f2c8695188faa320ba048d8b0e1""}]",s3://pmc-oa-opendata/PMC8203280.1/PMC8203280.1.xml?md5=062a808bc6e7cd91db826c79758e0419,s3://pmc-oa-opendata/PMC8203280.1/PMC8203280.1.txt?md5=5693d7f58b304d0029b2350bef13e370,"PMC does not distribute PDF, media, or supplementary files for this non-open author manuscript; the available XML and plain text were acquired instead.",[],data/papers/2020/10.1021__acssynbio.9b00419/pmc.json,2026-09-03T03:41:40+00:00
doi:10.1021/acssynbio.9b00420,10.1021/acssynbio.9b00420,2020,Mitochondrial Compartmentalization Confers Specificity to the 2-Ketoacid Recursive Pathway: Increasing Isopentanol Production in Saccharomyces cerevisiae,not_in_pmc,,,,,,,,,,,,,,,,,,,,,,,[],[],,,,"[""Identifier not found in PMC""]",,
doi:10.1021/acssynbio.9b00429,10.1021/acssynbio.9b00429,2020,Active Analyte Import Improves the Dynamic Range and Sensitivity of a Vitamin B12 Biosensor,author_manuscript_text_already_present,PMC7186122,PMC7186122.1,1,31977200,False,True,False,author_manuscript,TDM,https://pmc-oa-opendata.s3.amazonaws.com/metadata/PMC7186122.1.json,1aba3bd6debfc422b1034d2f4c2e1777858706ac4ac2655ca67ee569c3c2397c,False,True,True,0,0,0,2,0,,data/papers/2020/10.1021__acssynbio.9b00429/pmc/PMC7186122.1.xml,data/papers/2020/10.1021__acssynbio.9b00429/pmc/PMC7186122.1.txt,[],"[{""local_path"": ""data/papers/2020/10.1021__acssynbio.9b00429/pmc/PMC7186122.1.xml"", ""md5"": ""d094bd33d50f45e9040aae055d6434fe"", ""sha256"": ""de8b2eabefc248c6b51cf628e323b902df30e70fe1bc929221fbc8de72571789""}, {""local_path"": ""data/papers/2020/10.1021__acssynbio.9b00429/pmc/PMC7186122.1.txt"", ""md5"": ""02b6e00eb31a3d20574929ecc6098a1e"", ""sha256"": ""e6bc9fdf45e754805136f318503ff741db33f71bd3aca54f2b76ed511d842f4c""}]",s3://pmc-oa-opendata/PMC7186122.1/PMC7186122.1.xml?md5=d094bd33d50f45e9040aae055d6434fe,s3://pmc-oa-opendata/PMC7186122.1/PMC7186122.1.txt?md5=02b6e00eb31a3d20574929ecc6098a1e,"PMC does not distribute PDF, media, or supplementary files for this non-open author manuscript; the available XML and plain text were acquired instead.",[],data/papers/2020/10.1021__acssynbio.9b00429/pmc.json,2026-09-03T03:41:40+00:00
doi:10.1021/acssynbio.9b00430,10.1021/acssynbio.9b00430,2020,Engineered Recombinant Escherichia coli Probiotic Strains Integrated with F4 and F18 Fimbriae Cluster Genes in the Chromosome and Their Assessment of Immunogenic Efficacy in Vivo,not_in_pmc,,,,,,,,,,,,,,,,,,,,,,,[],[],,,,"[""Identifier not found in PMC""]",,
doi:10.1021/acssynbio.9b00431,10.1021/acssynbio.9b00431,2020,De Novo Biosynthesis of Caffeic Acid from Glucose by Engineered Saccharomyces cerevisiae,not_in_pmc,,,,,,,,,,,,,,,,,,,,,,,[],[],,,,"[""Identifier not found in PMC""]",,
doi:10.1021/acssynbio.9b00432,10.1021/acssynbio.9b00432,2020,Analyzing and Engineering the Product Selectivity of a 2-Methylenebornane Synthase,not_in_pmc,,,,,,,,,,,,,,,,,,,,,,,[],[],,,,"[""Identifier not found in PMC""]",,
doi:10.1021/acssynbio.9b00433,10.1021/acssynbio.9b00433,2020,Unlocking Applications of Cell-Free Biotechnology through Enhanced Shelf Life and Productivity of E. coli Extracts,not_in_pmc,,,,,,,,,,,,,,,,,,,,,,,[],[],,,,"[""Identifier not found in PMC""]",,
doi:10.1021/acssynbio.9b00434,10.1021/acssynbio.9b00434,2020,MEMO: A Method for Computing Metabolic Modules for Cell-Free Production Systems,already_present,PMC7308072,PMC7308072.1,1,32069395,True,False,False,published_version,,https://pmc-oa-opendata.s3.amazonaws.com/metadata/PMC7308072.1.json,55b85d657f1479925adf1744ca5c8508dcd08ff8f01461b752bf8c08fb5ffd3d,True,True,True,23,22,0,26,0,data/papers/2020/10.1021__acssynbio.9b00434/paper.pdf,data/papers/2020/10.1021__acssynbio.9b00434/pmc/PMC7308072.1.xml,data/papers/2020/10.1021__acssynbio.9b00434/pmc/PMC7308072.1.txt,"[""data/papers/2020/10.1021__acssynbio.9b00434/media/sb9b00434_0001.jpg"", ""data/papers/2020/10.1021__acssynbio.9b00434/media/sb9b00434_0002.jpg"", ""data/papers/2020/10.1021__acssynbio.9b00434/media/sb9b00434_0003.jpg"", ""data/papers/2020/10.1021__acssynbio.9b00434/media/sb9b00434_0004.jpg"", ""data/papers/2020/10.1021__acssynbio.9b00434/media/sb9b00434_0005.jpg"", ""data/papers/2020/10.1021__acssynbio.9b00434/media/sb9b00434_m001.jpg"", ""data/papers/2020/10.1021__acssynbio.9b00434/media/sb9b00434_m002.jpg"", ""data/papers/2020/10.1021__acssynbio.9b00434/media/sb9b00434_m003.jpg"", ""data/papers/2020/10.1021__acssynbio.9b00434/media/sb9b00434_m004.jpg"", ""data/papers/2020/10.1021__acssynbio.9b00434/media/sb9b00434_m005.jpg"", ""data/papers/2020/10.1021__acssynbio.9b00434/media/sb9b00434_m006.jpg"", ""data/papers/2020/10.1021__acssynbio.9b00434/media/sb9b00434_m007.jpg"", ""data/papers/2020/10.1021__acssynbio.9b00434/media/sb9b00434_m008.jpg"", ""data/papers/2020/10.1021__acssynbio.9b00434/media/sb9b00434_m009.jpg"", ""data/papers/2020/10.1021__acssynbio.9b00434/media/sb9b00434_m010.jpg"", ""data/papers/2020/10.1021__acssynbio.9b00434/media/sb9b00434_m011.jpg"", ""data/papers/2020/10.1021__acssynbio.9b00434/media/sb9b00434_m012.jpg"", ""data/papers/2020/10.1021__acssynbio.9b00434/media/sb9b00434_m013.jpg"", ""data/papers/2020/10.1021__acssynbio.9b00434/media/sb9b00434_m014.jpg"", ""data/papers/2020/10.1021__acssynbio.9b00434/media/sb9b00434_m015.jpg"", ""data/papers/2020/10.1021__acssynbio.9b00434/media/sb9b00434_m016.jpg"", ""data/papers/2020/10.1021__acssynbio.9b00434/media/sb9b00434_m017.jpg"", ""data/papers/2020/10.1021__acssynbio.9b00434/media/sb9b00434_si_001.xls""]","[{""local_path"": ""data/papers/2020/10.1021__acssynbio.9b00434/paper.pdf"", ""md5"": ""55638a82dd6a2a80d58d385358391622"", ""sha256"": ""813e0df9fdba92b9b7926651eb2b3b39f27f5532fd2776db81f14fbb48ddc948""}, {""local_path"": ""data/papers/2020/10.1021__acssynbio.9b00434/pmc/PMC7308072.1.xml"", ""md5"": ""f46d255ca95fed3a01de06aedea18c29"", ""sha256"": ""c8ea2d1223adf3beb4eeae59e3c5bf33861001db5fc07f096df7d7ec70eab1df""}, {""local_path"": ""data/papers/2020/10.1021__acssynbio.9b00434/pmc/PMC7308072.1.txt"", ""md5"": ""9b7fabc30b02b9d1cd11576409778d7d"", ""sha256"": ""5cad6a6691c14cb2299c95259fea8919d21eebad39cc5829798fe9ea2b3aacd8""}, {""local_path"": ""data/papers/2020/10.1021__acssynbio.9b00434/media/sb9b00434_0001.jpg"", ""md5"": ""db81c4c8726baefca4c0dce44be9a28e"", ""sha256"": ""be046fd293a584803fb6e85198583ddde76d599fdb1befa7ac418f39c8b6d1d8""}, {""local_path"": ""data/papers/2020/10.1021__acssynbio.9b00434/media/sb9b00434_0002.jpg"", ""md5"": ""955b95a420b3c29df8f17c6f11ec0740"", ""sha256"": ""a9a44f528ea4bae3dacbbd3206edbca9a338670d9569f5c7a11ccedb5833c603""}, {""local_path"": ""data/papers/2020/10.1021__acssynbio.9b00434/media/sb9b00434_0003.jpg"", ""md5"": ""cab5b7dd7276af7a895be98e4588da67"", ""sha256"": ""a1adab70c895b84ebc94c914c1fb3646e77d07bed0ad4827072545fc9a04f42a""}, {""local_path"": ""data/papers/2020/10.1021__acssynbio.9b00434/media/sb9b00434_0004.jpg"", ""md5"": ""373d3e5b4d52c6ff86ea483166476f52"", ""sha256"": ""5d354205597e11f733fae06c6a79a2f3c0bac307f1811f399bbd4c11096209be""}, {""local_path"": ""data/papers/2020/10.1021__acssynbio.9b00434/media/sb9b00434_0005.jpg"", ""md5"": ""13dbb9cd5fc55dd74f0e4ddc2f07f91e"", ""sha256"": ""bcd1cc90badcdda2ba2d08efdad1dffd41a2c19f8d90a116e57c18aaf37f172b""}, {""local_path"": ""data/papers/2020/10.1021__acssynbio.9b00434/media/sb9b00434_m001.jpg"", ""md5"": ""829b2ff038af46f83604dbea8f36a0b5"", ""sha256"": ""ba996cd85c09a3dd6a533a309e8b2f00ad66a8a9ed7625035742340e93fd747c""}, {""local_path"": ""data/papers/2020/10.1021__acssynbio.9b00434/media/sb9b00434_m002.jpg"", ""md5"": ""2fe845f2b75a8c66231e1d3afd6af4b1"", ""sha256"": ""1f5df56311c09b076d9a3b3326583b99511d61b35aafe67c10fa37c754176a1d""}, {""local_path"": ""data/papers/2020/10.1021__acssynbio.9b00434/media/sb9b00434_m003.jpg"", ""md5"": ""b7579167f5012d3667b592d411914f5d"", ""sha256"": ""8c8bba91835573f92bcba046c46ffba39fe27a38b90a2c1f7a954b12bc772586""}, {""local_path"": ""data/papers/2020/10.1021__acssynbio.9b00434/media/sb9b00434_m004.jpg"", ""md5"": ""c06713f317d8645eb002321fba7d8234"", ""sha256"": ""451101a4af8d84c1cca15cadebc896dadbdd5caac9646d99fa7fc61304291195""}, {""local_path"": ""data/papers/2020/10.1021__acssynbio.9b00434/media/sb9b00434_m005.jpg"", ""md5"": ""320a9fe2f1c6b48493dfb09de2f30b99"", ""sha256"": ""5a91ab23fff14bc37a27dba390da45ced2b2d7874046dc54c4fd36cfc6fcb60f""}, {""local_path"": ""data/papers/2020/10.1021__acssynbio.9b00434/media/sb9b00434_m006.jpg"", ""md5"": ""2c149d4708dda95d310572406ee22a1c"", ""sha256"": ""2eb2aa764ec1340e45fe2aeef0dccd0c381332f7b3f41b33ef821779add77c40""}, {""local_path"": ""data/papers/2020/10.1021__acssynbio.9b00434/media/sb9b00434_m007.jpg"", ""md5"": ""3c21d0b36daada55a333cc562abd0805"", ""sha256"": ""af47dc561a97180bb32df34182cc10671916c0a132395f8064318c2aa1865101""}, {""local_path"": ""data/papers/2020/10.1021__acssynbio.9b00434/media/sb9b00434_m008.jpg"", ""md5"": ""8f3d5576840997a274cd7351f52df640"", ""sha256"": ""df75359b696213fbe88534856b3ce7813036f530893e5002c4e76e4ae7fa13a0""}, {""local_path"": ""data/papers/2020/10.1021__acssynbio.9b00434/media/sb9b00434_m009.jpg"", ""md5"": ""1bd3ab84524a37bde532f29d77e973da"", ""sha256"": ""5b3b0801727e0119c7b72e3901a892770b779caf6c1d999fa2804104a4dee458""}, {""local_path"": ""data/papers/2020/10.1021__acssynbio.9b00434/media/sb9b00434_m010.jpg"", ""md5"": ""0ad20f83b64db536bde6bdd0e5fb0d4e"", ""sha256"": ""4a4cef5f1d96116ef484c18384c21380c8009b80cf0b49bb1b458db07832e50a""}, {""local_path"": ""data/papers/2020/10.1021__acssynbio.9b00434/media/sb9b00434_m011.jpg"", ""md5"": ""b649d9c649d4707d64772aa3d6e70a7f"", ""sha256"": ""674c1a043976bfba4bfcb2e7dc0ff93dbcdf943629d07e03387ff79300bf0070""}, {""local_path"": ""data/papers/2020/10.1021__acssynbio.9b00434/media/sb9b00434_m012.jpg"", ""md5"": ""4c2c4ee233d182b6487382bacc9f901c"", ""sha256"": ""d6853b65d5bdcd5dc0b7cab4ed11f9a9296c96d623a5db3c1ecf8465a960f1bf""}, {""local_path"": ""data/papers/2020/10.1021__acssynbio.9b00434/media/sb9b00434_m013.jpg"", ""md5"": ""1d4298a3d8066ccd4b9f326e1297c1b2"", ""sha256"": ""4489ab5e189244dbc18c3f544de2a1aba21230d061957b1dcca4d5ce9d7caf6d""}, {""local_path"": ""data/papers/2020/10.1021__acssynbio.9b00434/media/sb9b00434_m014.jpg"", ""md5"": ""1760ee70f5c2e80ec0d31770669cdbf4"", ""sha256"": ""10d7eeb24897fcfeb2759f0b7e17fcd9c37ddeb571ade7e2b68143d069cfe892""}, {""local_path"": ""data/papers/2020/10.1021__acssynbio.9b00434/media/sb9b00434_m015.jpg"", ""md5"": ""62483f32292c31e38ad76345d916447d"", ""sha256"": ""8a4b015ebe30b1914bf2e9e2f7cd5a0e0df0e240e882be05918bd632d952252f""}, {""local_path"": ""data/papers/2020/10.1021__acssynbio.9b00434/media/sb9b00434_m016.jpg"", ""md5"": ""02c632d5555248022b3552c2e02d719c"", ""sha256"": ""5305e5677cd21e2709f7441727cb5e02dac83e856056771770fe5768cabd92af""}, {""local_path"": ""data/papers/2020/10.1021__acssynbio.9b00434/media/sb9b00434_m017.jpg"", ""md5"": ""c76bfbb8eb4bc790f9d8273be41f8c44"", ""sha256"": ""c66d84dd6a84b5b88c3a2d87c1b9a5735fb5fb7293e12400864f45942a907f01""}, {""local_path"": ""data/papers/2020/10.1021__acssynbio.9b00434/media/sb9b00434_si_001.xls"", ""md5"": ""6a8913659102513388da85945d2d4b96"", ""sha256"": ""e1e4218ca30e41edd6fd3b2bea1f8586228e2e1697cce6050d52ccf3a8ceb1e2""}]",s3://pmc-oa-opendata/PMC7308072.1/PMC7308072.1.xml?md5=f46d255ca95fed3a01de06aedea18c29,s3://pmc-oa-opendata/PMC7308072.1/PMC7308072.1.txt?md5=9b7fabc30b02b9d1cd11576409778d7d,,[],data/papers/2020/10.1021__acssynbio.9b00434/pmc.json,2026-09-03T03:41:40+00:00
doi:10.1021/acssynbio.9b00435,10.1021/acssynbio.9b00435,2020,Controlled Functional Zonation of Hepatocytes In Vitro by Engineering of Wnt Signaling,not_in_pmc,,,,,,,,,,,,,,,,,,,,,,,[],[],,,,"[""Identifier not found in PMC""]",,
